i,x1,y1,z1
4910,-1.1558993,1.5706862,1.4862237
4911,0.14129856,1.2573932,0.39055043
4912,-1.2697309,1.2519933,-1.7404126
4913,0.14129856,1.2573932,0.39055043
4914,0.40747702,-0.8900854,-0.86200607
4915,0.5998656,-0.9176621,-0.44384483
4916,1.287546,-0.58513814,0.42839202
4917,0.44564325,-0.6998768,1.0242754
4918,-0.7369227,-0.69020945,0.8590529
4919,-1.436159,-0.5722581,0.01953116
4920,0.6918121,1.1199695,-1.3080899
4921,-0.84077924,0.34906232,1.5918462
4922,-1.6522375,0.3212036,0.10660645
4923,-1.2239078,-0.04614213,-1.6147345
4924,0.039974272,-0.63882035,-0.08538267
4925,0.067751706,-0.6546382,-0.04647097
4926,0.043496042,-0.69205624,0.08226541
4927,0.1272409,-0.70142823,-0.529783
4928,1.4587224,0.038124576,-1.4318485
4929,1.904319,0.0831527,0.15844941
4930,0.87460315,0.13108553,1.7100568
4931,-0.96361494,0.17953607,1.5444484
4932,1.1543688,0.41583943,1.5705938
4933,-1.3595515,0.5391877,0.4000881
4934,-0.2564753,-0.19798723,-0.78378534
4935,0.115842104,-0.35349286,-0.035147995
4936,0.115842104,-0.35349286,-0.035147995
4937,0.115842104,-0.35349286,-0.035147995
4938,0.65199643,0.9010183,-0.48029026
4939,-0.1252661,0.94589907,-0.75613344
4940,0.24381949,0.95947415,0.18020526
4941,-0.1252661,0.94589907,-0.75613344
4942,-0.3599831,0.9110118,0.11830205
4943,-0.1252661,0.94589907,-0.75613344
4944,0.978053,1.0244267,0.27740872
4945,-1.1200655,1.2606238,-0.36068943
4946,0.4263932,1.5415616,-1.4978746
4947,0.064331755,1.1205982,0.2822922
4948,0.064331755,1.1205982,0.2822922
4949,0.064331755,1.1205982,0.2822922
4950,0.57663375,1.5718957,-1.5158441
4951,-0.1127547,0.77093714,-0.7087512
4952,-0.030892313,0.6943168,-0.3027558
4953,-0.030892298,0.69431674,-0.30275586
4954,-0.030892298,0.69431674,-0.30275586
4955,-0.030892298,0.69431674,-0.30275586
4956,-2.2328424,-0.71396947,1.4986409
4957,-2.6478066,-0.80195254,-0.13818303
4958,-1.0108055,-1.5611445,-0.97910535
4959,0.07889353,-2.1668482,0.08754477
4960,0.09921667,-2.1820815,0.13034424
4961,0.09921667,-2.1820815,0.13034424
4962,-1.4928645,-0.054220468,0.039492756
4963,0.108636245,-0.8095624,0.032034546
4964,0.08440241,-0.79562384,-0.0005892813
4965,0.108636245,-0.8095624,0.032034546
4966,0.108636245,-0.8095624,0.032034546
4967,0.108636245,-0.8095624,0.032034546
4968,1.6311654,0.7385498,1.8558011
4969,0.029796809,-1.0011748,-0.10648671
4970,-2.1545544,0.93722844,-0.39024654
4971,0.029796809,-1.0011748,-0.10648671
4972,0.029794276,-1.0011729,-0.10649052
4973,0.029796809,-1.0011748,-0.10648671
4974,1.0409662,1.0430562,0.17377856
4975,-0.20604634,1.0016668,-0.92814267
4976,0.39247203,1.6340746,-1.6859484
4977,-0.14536127,0.9743763,-0.8213911
4978,-0.14536127,0.9743763,-0.8213911
4979,-0.14536127,0.9743763,-0.8213911
4980,0.23403165,-0.53567284,0.094273955
4981,0.54606986,-0.73841816,-0.42565492
4982,0.12883681,-1.1233728,-0.3782468
4983,0.03093028,-1.2897838,-0.07880762
4984,0.049612403,-1.158068,-0.050726324
4985,0.049612194,-1.1580678,-0.050726205
4986,0.055708244,-0.9040433,-0.20880023
4987,0.06876503,-0.9063975,-0.07777074
4988,2.2736397,0.9732748,-0.79433227
4989,0.06876503,-0.9063975,-0.07777074
4990,-0.14715946,1.0727495,2.147607
4991,0.06876503,-0.9063975,-0.07777074
4992,-1.2478526,0.8735808,1.2910088
4993,0.07046527,-0.1590363,0.19253397
4994,-1.5679876,0.72765553,-1.3891101
4995,0.07046527,-0.1590363,0.19253397
4996,0.06958303,-0.1593,0.19042283
4997,0.07046527,-0.1590363,0.19253397
4998,1.1717528,1.3247614,1.5039592
4999,-0.4412409,1.3000327,1.3275708
5000,-1.2283632,1.2799468,0.0050767064
5001,-0.55947435,0.82031435,-1.4831041
5002,-0.110070586,0.84400433,-0.5385448
5003,-0.10999584,0.84401256,-0.53855574
5004,0.2554018,0.04882749,1.5788285
5005,-0.7992673,0.035280652,1.3628545
5006,-1.4209238,0.019721389,0.46591148
5007,-1.3716769,-0.047087997,-0.7862439
5008,-0.25422695,-0.63964266,-0.6648278
5009,0.025650516,-0.82395285,-0.21617153
5010,-0.8084797,0.25715393,1.5044699
5011,-1.5481602,0.29249907,-0.045514137
5012,-0.6069549,-0.2895106,-1.4308982
5013,0.05608365,-0.75803393,-0.039387733
5014,0.05608873,-0.758038,-0.039379507
5015,0.05608873,-0.758038,-0.039379507
5016,0.04950683,1.0129879,0.3075143
5017,0.04950683,1.0129879,0.3075143
5018,0.049612477,1.0118315,0.30746007
5019,0.04950683,1.0129879,0.3075143
5020,0.8427292,1.0311189,-2.5386581
5021,0.04950683,1.0129879,0.3075143
5022,-1.0910435,0.3958844,-2.135929
5023,0.030404001,-0.9714828,-0.039343268
5024,0.030404001,-0.9714828,-0.039343268
5025,0.030404001,-0.9714828,-0.039343268
5026,0.030404001,-0.9714828,-0.039343268
5027,0.030404001,-0.9714828,-0.039343268
5028,-0.1551038,0.73203164,-0.48552653
5029,1.5918404,0.7307045,-1.5660099
5030,1.0212188,1.1516972,1.539144
5031,-1.1012905,1.172691,0.11644402
5032,-0.11339365,0.91379845,-0.88869345
5033,-0.1610342,0.7722009,-0.4942055
5034,1.5721229,0.7234118,-0.8264868
5035,1.5954212,0.67306495,0.2244464
5036,1.1333606,0.6780543,1.1664363
5037,0.1298555,0.63139683,1.434178
5038,-0.91988397,0.5782646,1.0616406
5039,-1.2919971,0.6213413,0.042461812
5040,1.3621143,1.1558224,1.5905216
5041,0.058878377,-0.15398006,0.17571
5042,-1.278865,1.148627,1.386331
5043,0.058878377,-0.15398006,0.17571
5044,-1.2496437,0.9268947,-1.9286581
5045,0.058878377,-0.15398006,0.17571
5046,0.01353088,0.75263864,-0.8364291
5047,0.013530731,0.7526389,-0.83642924
5048,2.080638,1.2756273,-0.7513157
5049,0.013530731,0.7526389,-0.83642924
5050,-0.8811195,1.2744638,1.3655455
5051,0.013530731,0.7526389,-0.83642924
5052,-0.7638189,-0.3328048,-1.5015675
5053,0.07925968,-0.7585485,-0.08086893
5054,0.07925968,-0.7585485,-0.08086881
5055,0.07925968,-0.7585485,-0.08086893
5056,0.07925968,-0.7585485,-0.08086893
5057,0.07925968,-0.7585485,-0.08086893
5058,-0.49662447,0.77457356,-2.2065823
5059,0.08527811,-0.63583004,-0.046210796
5060,0.08527811,-0.63583004,-0.046210796
5061,0.08527811,-0.63583004,-0.046210796
5062,0.08527811,-0.63583004,-0.046210796
5063,0.08527811,-0.63583004,-0.046210796
5064,-1.0805675,0.13396621,-0.43085805
5065,0.83013195,0.16003197,-0.9078251
5066,0.04802847,-0.9718426,-0.13776043
5067,0.023020744,-0.9982639,-0.114674956
5068,0.023020744,-0.9982639,-0.114674956
5069,0.023020744,-0.9982639,-0.114674956
5070,-0.21481872,1.2963034,1.3059504
5071,-0.9792228,1.2117095,0.8852602
5072,-1.1568614,1.3406346,-0.059657037
5073,-0.9603461,1.0390294,-1.2512002
5074,-0.26746607,0.89557844,-0.19167092
5075,-0.17393705,0.957706,-0.10683161
5076,-0.58425695,0.82239956,0.21967745
5077,0.19907573,2.229001,0.48086253
5078,1.0360962,1.4366167,-0.37114906
5079,0.21387637,2.2350743,0.48483005
5080,0.21387637,2.2350743,0.48483005
5081,0.21387637,2.2350743,0.48483005
5082,0.008852392,-0.97919506,-0.24651268
5083,0.036026746,-1.0132018,-0.45669606
5084,1.8081819,-0.106361076,-0.8787205
5085,1.0683151,-0.08414595,1.7478977
5086,-1.514155,-0.13047443,0.59730625
5087,-0.24534434,-0.8108508,-0.64453804
5088,-0.034595653,0.26756918,0.7399689
5089,0.5249411,-0.12586291,-0.8590511
5090,-1.6056905,0.043612897,-0.7148144
5091,0.0693599,-0.66608846,-0.042309076
5092,0.068943724,-0.66569996,-0.043152183
5093,0.0693599,-0.66608846,-0.042309076
5094,-0.22752005,1.0831134,-0.66368926
5095,-0.20537624,1.1994988,-0.9127029
5096,-0.06191556,1.2404376,-1.2280818
5097,-0.04633519,1.2286408,-1.207448
5098,-0.04633519,1.2286408,-1.207448
5099,-0.04633519,1.2286408,-1.207448
5100,0.99439687,1.9102148,-0.8245466
5101,-0.3855368,1.2768109,1.3091456
5102,-1.1229411,1.2303872,0.43419245
5103,-1.1605504,1.1280571,-0.819221
5104,-0.38323182,0.8753632,-0.9978883
5105,-0.08398335,0.98307383,-0.8747208
5106,1.0601172,1.5668172,-0.47457317
5107,-1.6717329,0.5248237,0.008331895
5108,0.40273944,1.1284353,-1.6071908
5109,-0.35450512,-0.15945126,-0.8149365
5110,0.047460854,-0.39375424,0.029145211
5111,0.05011356,-0.3958025,0.033951968
5112,0.22404805,0.54992217,1.0501598
5113,-1.4687454,0.52307224,-0.2759437
5114,1.0517032,0.9938825,-0.04706423
5115,-0.017079651,-0.10736616,0.18786867
5116,0.15480778,1.0000439,-1.4453393
5117,-0.0063411593,-0.10219842,0.21606964
5118,0.03727044,-0.7704784,-0.14670882
5119,0.032653682,-0.6737365,-0.6709868
5120,1.2936834,0.1931538,-1.8239297
5121,1.907453,0.27637076,0.018142104
5122,1.0095103,0.29874736,1.7151631
5123,-0.73989767,0.38632506,1.5398406
5124,1.1244811,-0.3098142,-1.030206
5125,1.0151807,-0.23942937,1.2976412
5126,-1.2704166,-0.2387108,0.23804867
5127,-0.016618922,-0.82517415,-0.2167001
5128,0.020834178,-0.8414395,-0.16958871
5129,0.020834178,-0.8414395,-0.16958871
5130,0.013494149,-1.5743247,-0.11939648
5131,0.0024149418,-1.5769092,-0.08434716
5132,2.059904,-0.23802818,-0.95010304
5133,0.0024149418,-1.5769092,-0.08434716
5134,1.1356813,-0.2577923,2.0232155
5135,0.0024149418,-1.5769092,-0.08434716
5136,2.023632,0.99271035,1.1328593
5137,0.036324054,-0.73099977,-0.038409382
5138,-1.807628,1.1189569,1.0263176
5139,0.036324054,-0.73099977,-0.038409382
5140,-0.24397305,0.7057078,-1.6194321
5141,0.036324054,-0.73099977,-0.038409382
5142,-0.857952,-0.16300285,0.2775398
5143,0.31103516,-0.82622474,0.581035
5144,0.8230713,0.88387823,-1.0373356
5145,0.11303583,-1.4749182,-0.0037633479
5146,0.11285122,-1.4752144,-0.003540188
5147,0.11285122,-1.4752144,-0.003540188
5148,0.57379603,0.197111,-1.9647142
5149,1.656449,0.5542909,-0.90229785
5150,1.7524842,0.44103438,0.24268733
5151,1.2107645,0.51368725,1.356967
5152,-0.008431375,0.46342725,1.5501871
5153,-1.2143515,0.49738938,0.9923073
5154,-1.4864377,0.395979,-1.0633916
5155,-0.18283457,-0.36421078,-0.5594517
5156,0.10132283,-0.45708394,-0.026746482
5157,0.10132298,-0.45708406,-0.026746243
5158,0.10132298,-0.45708406,-0.026746243
5159,0.10132298,-0.45708406,-0.026746243
5160,0.61074996,1.511917,-1.161375
5161,-1.0541351,1.151675,-1.0473104
5162,0.09044582,1.5110863,0.4500805
5163,0.09044461,1.5109857,0.45004827
5164,0.09044461,1.5109857,0.45004827
5165,0.09044461,1.5109857,0.45004827
5166,-1.1063281,1.2713519,-1.8576941
5167,-0.101370454,0.9603912,-0.7495904
5168,-0.10137048,0.9603912,-0.7495905
5169,-0.101370454,0.9603912,-0.7495904
5170,-0.101370454,0.9603912,-0.7495904
5171,-0.101370454,0.9603912,-0.7495904
5172,1.1106519,0.02892907,-1.7519786
5173,0.08530331,-0.51182646,0.0030373633
5174,-0.85570943,0.3091476,1.2131492
5175,0.08530331,-0.51182646,0.0030373633
5176,0.08530331,-0.51182646,0.0030373633
5177,0.08530331,-0.51182646,0.0030373633
5178,-0.5938482,0.89401114,-2.1795824
5179,0.05732605,-0.16269031,0.2663421
5180,0.057325438,-0.16269065,0.26634055
5181,0.05732605,-0.16269031,0.2663421
5182,0.05732605,-0.16269031,0.2663421
5183,0.05732605,-0.16269031,0.2663421
5184,0.0068085343,-1.3985844,-0.05987659
5185,0.0068065524,-1.3985883,-0.059867054
5186,1.232773,-0.22451006,-2.0747633
5187,0.0068065524,-1.3985883,-0.059867054
5188,2.0989127,-0.046773,0.36589426
5189,0.0068065524,-1.3985883,-0.059867054
5190,0.17975992,-1.9640747,-0.085463196
5191,2.3519769,-0.707414,-1.7005993
5192,2.6237817,-0.749217,0.94087696
5193,-0.12057477,-0.7045488,2.553144
5194,-2.4880905,-0.53411895,0.68855774
5195,-0.7035904,-1.5746654,-0.7208663
5196,0.0875918,1.2876407,1.7795788
5197,0.06883213,0.16563447,0.31455564
5198,-0.9195638,1.1336082,-2.090562
5199,0.06883213,0.16563447,0.31455564
5200,0.06883213,0.16563447,0.31455564
5201,0.06883213,0.16563447,0.31455564
5202,0.3654386,1.2888199,1.8997059
5203,0.24074033,-0.2349567,-0.54393494
5204,-1.9453095,1.308729,0.6950393
5205,0.12827836,-0.3982113,0.11416432
5206,-0.7759632,0.7915919,-2.3335426
5207,0.12827836,-0.3982113,0.11416432
5208,0.8643328,1.2822877,-1.0720071
5209,-0.008943453,-0.8972547,-0.23108825
5210,0.012580439,-0.91319007,-0.19124183
5211,0.012578353,-0.91319317,-0.19123986
5212,0.012578353,-0.91319317,-0.19123986
5213,0.012578353,-0.91319317,-0.19123986
5214,0.054254025,-0.7401619,-0.084599644
5215,0.542066,-0.098757565,-1.5553776
5216,1.5207368,0.08476533,-1.1012939
5217,1.8727835,0.06526381,0.01893498
5218,1.5306422,0.09942949,1.1293491
5219,0.23748717,0.10228626,1.6800511
5220,0.24685171,1.3036807,1.516569
5221,-0.60707164,1.396415,1.280225
5222,-1.2440776,1.3508264,0.47585863
5223,-1.4367925,1.4225286,-0.5391053
5224,-0.6994957,0.82308996,-1.3723911
5225,-0.0360668,0.9523422,0.17010689
5226,1.881704,0.9327789,-1.3954078
5227,0.058569923,-0.6231077,-0.0777497
5228,1.30402,0.78108734,1.7250592
5229,0.058569923,-0.6231077,-0.0777497
5230,-1.7359644,0.85300046,0.7775866
5231,0.058569923,-0.6231077,-0.0777497
5232,1.0565124,0.4957186,1.4326322
5233,-0.19244343,0.5177051,1.4597166
5234,-1.2655092,0.47638273,0.7322953
5235,-1.445635,0.4920528,-0.58431745
5236,-0.28779298,0.0375368,-0.9739288
5237,0.051659912,-0.1639971,0.044098765
5238,0.028096452,-0.67469424,-0.13689491
5239,0.47326735,-0.13208152,-1.425375
5240,1.577689,0.23684047,-1.1706668
5241,1.8019058,0.17742844,0.24670736
5242,0.7600775,0.20519038,1.6488419
5243,-0.7679858,0.28531253,1.4824816
5244,-1.4776813,0.7665183,1.3869357
5245,0.043074265,-0.88900733,-0.07721254
5246,-0.6060639,0.098281786,-2.0635486
5247,0.043074265,-0.88900733,-0.07721254
5248,0.043074265,-0.88900733,-0.07721254
5249,0.043074265,-0.88900733,-0.07721254
5250,0.61279345,0.0060728192,1.4398078
5251,0.1041711,-0.5870615,-0.0028331578
5252,-1.3458827,-0.0061303824,0.74744153
5253,0.1041711,-0.5870615,-0.0028331578
5254,-0.6271092,-0.34546673,-1.0728053
5255,0.1041711,-0.5870615,-0.0028331578
5256,2.143516,0.8405556,0.5054283
5257,0.07933575,-0.6273022,-0.084305495
5258,-1.5962385,0.8982582,0.95039845
5259,0.07933575,-0.6273022,-0.084305495
5260,0.038903207,-0.61284536,-0.13723543
5261,0.07933575,-0.6273022,-0.084305495
5262,1.854664,1.5533932,1.5114566
5263,-0.12121785,0.93704003,-0.8123262
5264,-1.8439814,1.6638045,-0.15838769
5265,-0.12121785,0.93704003,-0.8123262
5266,-0.12122372,0.9370424,-0.8123362
5267,-0.12121785,0.93704003,-0.8123262
5268,2.292656,-0.035203055,-0.5406141
5269,0.0034478158,-1.6895672,-0.06800786
5270,0.36590156,-0.07176164,2.3779619
5271,0.0034478158,-1.6895672,-0.06800786
5272,-2.2548032,0.07456808,-0.21711358
5273,0.0034478158,-1.6895672,-0.06800786
5274,-1.1693707,-0.05358322,-0.62569535
5275,0.39697415,-1.0060614,-0.660287
5276,0.03523566,-1.4144591,-0.14906016
5277,0.034679756,-1.4152164,-0.14838424
5278,0.034679756,-1.4152164,-0.14838424
5279,0.034679756,-1.4152164,-0.14838424
5280,1.8685056,1.2712908,-1.7589618
5281,0.053929567,-0.13361278,0.19652367
5282,-0.10014376,1.604262,2.2013376
5283,0.053193584,-0.13403718,0.19621405
5284,-0.72001016,0.98835343,-2.295638
5285,0.053193584,-0.13403718,0.19621405
5286,0.076567516,-1.494573,-0.24119118
5287,0.06853175,-1.4727665,-0.07005933
5288,-0.07114102,-1.4728721,0.116297334
5289,-0.07903461,-1.5398964,-0.12922397
5290,-0.020409822,-1.5958968,-0.06852332
5291,-0.020409822,-1.5958968,-0.06852332
5292,-1.3738891,0.16930975,-1.2493975
5293,0.16607447,-0.81111455,-0.38681194
5294,0.024649844,-1.0158273,-0.14265594
5295,0.024646133,-1.0158337,-0.14265218
5296,0.024646133,-1.0158337,-0.14265218
5297,0.024646133,-1.0158337,-0.14265218
5298,0.28014314,0.0697673,0.9498848
5299,-1.3331505,-0.2165363,1.2495309
5300,-1.772705,-0.23415183,-0.2163795
5301,-0.60749614,-0.61747026,-1.0044292
5302,0.051772773,-1.0632843,-0.047505528
5303,0.05336383,-1.0645156,-0.04444614
5304,0.5378828,-0.78682065,2.5471175
5305,-1.612752,-0.6744942,2.1480691
5306,-2.593326,-0.7787742,0.1709896
5307,-1.0072719,-1.4934454,-0.9946759
5308,0.0910981,-2.1311395,0.097314686
5309,0.09796438,-2.1357055,0.110473484
5310,-0.99373627,0.8724803,-2.0957437
5311,0.08356041,-0.2745903,0.05477476
5312,0.08356041,-0.2745903,0.05477476
5313,0.08356041,-0.2745903,0.05477476
5314,0.08356041,-0.2745903,0.05477476
5315,0.08356041,-0.2745903,0.05477476
5316,-1.9103976,1.6716698,-0.47129098
5317,0.12084868,1.039342,0.4671873
5318,0.12084834,1.0393462,0.46718737
5319,0.12084868,1.039342,0.4671873
5320,0.12084868,1.039342,0.4671873
5321,0.12084868,1.039342,0.4671873
5322,-0.012543932,-1.6559784,-0.06684545
5323,-0.012447938,-1.6559705,-0.06686285
5324,-0.012447938,-1.6559705,-0.06686285
5325,-0.012447938,-1.6559705,-0.06686285
5326,-0.012447938,-1.6559705,-0.06686285
5327,-0.012447938,-1.6559705,-0.06686285
5328,-1.416134,0.38024902,-1.8845555
5329,0.05646105,-0.8646186,-0.033574432
5330,0.05646105,-0.8646186,-0.033574432
5331,0.05646105,-0.8646186,-0.033574432
5332,0.05646105,-0.8646186,-0.033574432
5333,0.05646105,-0.8646186,-0.033574432
5334,0.012549117,-0.34618443,-0.12381467
5335,0.069851935,-0.21781199,0.1328738
5336,1.6113716,0.7703543,-1.2335271
5337,0.069851935,-0.21781199,0.1328738
5338,1.3946868,0.6946021,1.2019081
5339,0.069851935,-0.21781199,0.1328738
5340,0.04760243,-0.06124413,0.25582984
5341,0.26237392,0.22244617,-1.5643809
5342,1.5037025,0.73933536,-1.6179786
5343,2.007937,0.72729266,0.15277432
5344,0.96045876,0.78338444,1.7353213
5345,-0.616007,0.8145973,1.5510226
5346,1.3579241,0.8627748,-1.6887769
5347,-0.22529668,0.9310958,-0.29263443
5348,-1.17288,1.4052166,-0.055507988
5349,-0.22529668,0.9310958,-0.29263443
5350,-0.22529668,0.9310958,-0.29263443
5351,-0.22529668,0.9310958,-0.29263443
5352,2.1010013,0.05555184,-0.48719183
5353,0.03175056,-1.4139718,-0.09809378
5354,1.1052049,0.014559418,2.009441
5355,0.013770431,-1.4384459,-0.080162674
5356,-1.8986205,0.21626821,1.1774939
5357,0.013770431,-1.4384459,-0.080162674
5358,0.6832104,-0.049153335,-1.2036138
5359,-0.6589168,-0.8400492,0.96539307
5360,-0.49263334,-1.0347695,-0.4790937
5361,-0.011286095,-1.4065727,-0.092223555
5362,-0.011284977,-1.4065732,-0.09222236
5363,-0.011284977,-1.4065732,-0.09222236
5364,-0.6196876,0.54990447,-1.2356182
5365,0.9786403,1.1298252,-0.7625518
5366,0.3279338,0.31950104,-0.920712
5367,0.057307705,0.005706325,0.2852902
5368,0.057206273,0.0056747794,0.28532717
5369,0.057206273,0.0056747794,0.28532717
5370,1.6082441,0.2277937,1.0055972
5371,0.19016862,0.30990273,1.5961334
5372,-1.1831892,0.29994583,1.0129488
5373,-1.5017885,0.3468132,-0.3726795
5374,-0.38785118,-0.26486844,-1.3495556
5375,0.072793454,-0.69044393,-0.12413159
5376,1.7210995,0.36547905,0.8292781
5377,-0.06917414,0.46567738,1.4949112
5378,-1.5089949,0.4186982,0.24269533
5379,-0.73116964,-0.1360258,-1.0550601
5380,0.05626382,-0.10422364,0.22262497
5381,0.056309447,-0.10422371,0.22271225
5382,0.036050916,-1.0305022,-0.09269366
5383,0.036606804,-1.0253357,-0.09283617
5384,1.335731,0.8745006,-2.3611777
5385,0.036606804,-1.0253357,-0.09283617
5386,2.285624,0.69450635,1.046007
5387,0.036606804,-1.0253357,-0.09283617
5388,-0.6363939,1.8074546,1.9069082
5389,-0.064270735,0.9258633,-0.018773317
5390,-0.2484617,1.2398208,-1.6536024
5391,-0.064270735,0.9258633,-0.018773317
5392,-0.064270735,0.9258633,-0.018773317
5393,-0.064270735,0.9258633,-0.018773317
5394,-0.50376946,0.5791415,1.8052084
5395,0.23685582,-1.0049723,-0.48715022
5396,-1.8636831,0.29903877,-1.6323072
5397,0.0004503876,-1.3193287,-0.07275918
5398,0.0004503578,-1.3193287,-0.07275918
5399,0.0004503876,-1.3193287,-0.07275918
5400,0.6313685,-0.42383862,-1.7675754
5401,0.03788452,-1.439615,-0.06932154
5402,1.2999855,0.03225611,1.9647461
5403,0.03788452,-1.439615,-0.06932154
5404,-1.7336527,-0.13802749,-1.4406742
5405,0.03788452,-1.439615,-0.06932154
5406,0.07358958,-0.1832893,0.3046777
5407,0.07358958,-0.1832893,0.3046777
5408,0.58440006,0.10043836,-1.9899205
5409,0.07358958,-0.1832893,0.3046777
5410,1.198928,0.52045906,1.5715959
5411,0.07358958,-0.1832893,0.3046777
5412,-1.929273,-0.51990813,-1.1606213
5413,-0.109726965,-1.583503,-0.22433725
5414,0.058102965,-1.6865264,0.023289531
5415,0.058113918,-1.6865288,0.023296088
5416,0.058113918,-1.6865288,0.023296088
5417,0.058113918,-1.6865288,0.023296088
5418,0.15731089,-0.3480808,0.07623851
5419,0.15731089,-0.3480808,0.07623854
5420,0.19537765,-0.51776034,-0.6671716
5421,1.7920054,0.14669302,-1.0274047
5422,1.5979112,0.27938235,1.0735314
5423,-0.52333623,0.37426555,1.4820584
5424,1.5203123,0.5852217,-1.7483604
5425,0.030476868,-0.74434006,-0.055979043
5426,1.3809397,0.5853438,1.730967
5427,0.030476868,-0.74434006,-0.055979043
5428,-1.79626,0.633126,0.46404448
5429,0.030476868,-0.74434006,-0.055979043
5430,2.2184205,0.08114953,1.181229
5431,0.19610083,-1.960914,0.026644558
5432,-0.89459646,0.32255703,2.8749075
5433,0.120376796,-2.0909371,0.13700137
5434,-2.8183184,0.19250523,-0.860379
5435,0.120376796,-2.0909371,0.13700137
5436,-1.6324024,-0.007916883,0.13874641
5437,-0.5513321,-0.49782294,-0.99739814
5438,0.0741013,-0.9431538,-0.06633273
5439,0.074214816,-0.94324213,-0.066111
5440,0.074214816,-0.94324213,-0.066111
5441,0.074214816,-0.94324213,-0.066111
5442,0.06045711,0.16275403,1.6942731
5443,-1.2408797,0.19003795,1.1095034
5444,-1.4858451,0.18324253,-0.15223643
5445,-0.8545817,-0.23198451,-1.439786
5446,-0.0096615255,-0.69445103,-0.15800944
5447,0.0023542494,-0.704514,-0.13424614
5448,0.5405508,0.9322861,-0.51367533
5449,0.2375257,2.9680521,0.6093824
5450,1.513555,1.4391263,0.21004994
5451,0.2375257,2.9680521,0.6093824
5452,-0.21100417,1.5661671,0.91841733
5453,0.2375257,2.9680521,0.6093824
5454,0.0140654445,1.0039978,-1.2128582
5455,-1.1590741,1.0472559,0.7077497
5456,-1.3880129,1.091823,-0.35817796
5457,-0.84974974,0.71073884,-1.5091679
5458,0.057053164,0.77946275,0.3875056
5459,0.1662232,1.6998495,0.53957736
5460,2.0139925,0.0104922205,0.48505047
5461,-0.4345361,0.1685205,1.7237321
5462,-1.6853896,0.14724553,-0.6716976
5463,0.028942883,-0.82705444,-0.17571881
5464,0.047028095,-0.84142345,-0.14068308
5465,0.047028095,-0.84142345,-0.14068308
5466,0.048992127,-0.7159655,-0.124782294
5467,1.2404631,-0.216482,-0.48446575
5468,-0.69677025,-0.1680564,0.78306615
5469,0.08784324,-0.6055337,-0.022126108
5470,0.10506651,-0.6117948,0.0046031177
5471,0.10506651,-0.6117948,0.0046031177
5472,-1.6614892,1.0358206,-0.0067591667
5473,0.09447071,-0.04318258,0.288367
5474,0.081167266,-0.06647757,0.23185253
5475,0.09447071,-0.04318258,0.288367
5476,0.09447071,-0.04318258,0.288367
5477,0.09447071,-0.04318258,0.288367
5478,0.10397932,-0.51473343,-0.08172795
5479,0.05087191,-0.5654476,0.01950714
5480,0.20999622,-0.5054847,0.048156947
5481,0.05087191,-0.5654476,0.01950714
5482,-0.002966836,-0.46187943,0.24370703
5483,0.05087191,-0.5654476,0.01950714
5484,0.057608306,-0.2615776,0.10737866
5485,0.051740527,-0.29154122,0.075787246
5486,0.8381427,0.08315116,-1.6917673
5487,1.7713567,0.39149916,-0.09325147
5488,0.7534329,0.36008483,1.4042594
5489,-1.0557299,0.3858388,0.96145797
5490,2.3058505,0.81933033,0.72519124
5491,0.029530033,-0.8358105,-0.1051549
5492,-1.9970421,0.90063125,0.109430104
5493,0.029530033,-0.8358105,-0.1051549
5494,0.029523835,-0.83580554,-0.105165154
5495,0.029530033,-0.8358105,-0.1051549
5496,-0.48803705,-0.69117093,-0.73872626
5497,0.33786875,-1.9578828,-0.19574228
5498,0.11115037,-2.2438173,0.113167375
5499,0.11012973,-2.2455318,0.114349216
5500,0.11012973,-2.2455318,0.114349216
5501,0.11012973,-2.2455318,0.114349216
5502,-0.68186146,-0.49634802,-0.26597786
5503,0.061733723,-0.80255646,-0.058329135
5504,0.06170629,-0.80255127,-0.05834177
5505,0.061733723,-0.80255646,-0.058329135
5506,0.061733723,-0.80255646,-0.058329135
5507,0.061733723,-0.80255646,-0.058329135
5508,0.04826185,0.13707471,0.2948821
5509,0.04826185,0.13707471,0.2948821
5510,0.028281927,0.90858656,-1.3760555
5511,0.04826185,0.13707471,0.2948821
5512,2.4131937,1.4834195,-0.50589955
5513,0.04826185,0.13707471,0.2948821
5514,-0.18962172,0.8006925,-0.5649371
5515,1.005325,1.0464431,0.059204385
5516,0.84612775,1.7020086,-0.7314409
5517,0.09118113,1.0827597,-0.6482692
5518,0.45223492,1.1547829,0.26918757
5519,0.4522351,1.1547829,0.26918757
5520,0.07285237,-0.6334912,-0.08988133
5521,0.07285237,-0.6334912,-0.08988133
5522,0.7395256,0.24855678,-2.362058
5523,0.07285237,-0.6334912,-0.08988133
5524,-1.0420176,0.81130135,1.2312099
5525,0.07285237,-0.6334912,-0.08988133
5526,-1.3143262,-0.38947022,-0.0356915
5527,-0.004754588,-1.449335,-0.07802442
5528,0.9121284,0.26962167,0.886657
5529,-0.003941983,-1.4497601,-0.07684234
5530,0.9102495,0.32110828,-0.95458734
5531,-0.003941983,-1.4497601,-0.07684234
5532,1.5803694,0.77534074,0.7438264
5533,0.5193446,0.80850804,1.581875
5534,-0.5459965,0.79675996,1.3418171
5535,-1.3917042,0.7925404,0.41717526
